,apartment_number,Rooms,total_area,house_number,residents_number,owner_name
9352,94,3.0,58.21272356521075,3,9,Владимиров Януарий Архипович
9353,30,1.0,39.96429197830808,17,23,Олег Ермилович Молчанов
9354,64,3.0,82.97238679256085,14,11,Элеонора Натановна Михеева
9355,179,3.0,86.64382386213744,6,10,Авксентий Борисович Дорофеев
9356,53,3.0,80.23084720216849,6,3,Федосеева Лариса Афанасьевна
9357,23,1.0,39.82200495763743,4,0,Творимир Жоресович Харитонов
9358,28,2.0,49.30450885819903,2,5,Носкова Алевтина Викторовна
9359,74,1.0,52.13342545568547,18,2,Федотов Изот Изотович
9360,169,2.0,44.3021396799759,9,5,Акулина Андреевна Фомина
9361,6,1.0,41.15156071277875,13,0,Аполлон Васильевич Борисов
9362,130,1.0,35.78986003132118,11,7,Аверьян Александрович Шашков
9363,1,1.0,54.76750633317691,3,1,Тарасова Екатерина Семеновна
9364,34,2.0,69.46095551250652,6,11,Михайлова Галина Ждановна
9365,6,2.0,62.49753630401875,7,0,Лобанов Борис Юльевич
9366,28,2.0,66.91260265711517,18,0,Журавлева Вероника Святославовна
9367,23,2.0,55.18307344373756,4,0,Арсений Жоресович Лукин
9368,34,3.0,84.88487122187878,25,11,Романов Максимильян Архипович
9369,27,2.0,51.718169645415344,17,1,Феликс Артемьевич Соловьев
9370,202,2.0,42.353484722854944,4,5,Ратмир Иосипович Шубин
9371,1,2.0,64.28631524425035,10,1,Колесникова Дарья Геннадьевна
9372,6,1.0,51.03776723490424,17,0,Радован Данилович Федосеев
9373,7,3.0,65.67982637878359,2,9,Эрнест Ануфриевич Бобылев
9374,94,1.0,36.42289244509551,3,6,Анна Захаровна Крылова
9375,145,1.0,36.85450156838487,21,5,Акулина Георгиевна Кононова
9376,34,3.0,83.67658843201858,12,11,Куликов Потап Антипович
9377,27,2.0,58.658902954335936,11,0,Агафья Ивановна Хохлова
9378,57,2.0,62.18171689183713,8,0,Лука Георгиевич Доронин
9379,10,1.0,42.11581489206852,15,11,Кондратьева Светлана Рудольфовна
9380,61,1.0,36.747553388340215,8,9,Викторин Ефстафьевич Захаров
9381,80,2.0,48.169987377739616,14,4,Панкрат Витальевич Красильников
9382,1,2.0,62.4119053861996,24,1,Сысоев Онуфрий Ермолаевич
9383,46,3.0,57.27545808498245,10,5,Кондратий Ануфриевич Абрамов
9384,88,3.0,80.66846292258846,25,9,Антонина Николаевна Беляева
9385,9,3.0,73.759089460445,6,4,Евфросиния Архиповна Бобылева
9386,8,1.0,34.21430947937746,7,5,Тимур Харлампович Комиссаров
9387,29,3.0,77.35622047721759,4,0,Регина Степановна Иванова
9388,29,2.0,41.11044287399351,4,0,Нонна Тимофеевна Никифорова
9389,6,1.0,46.64518875001588,9,0,Евпраксия Артемовна Лапина
9390,78,2.0,56.2692285031909,11,2,Вадим Эдгардович Михеев
9391,27,1.0,43.961736000765946,3,4,Марк Григорьевич Гуляев
9392,123,3.0,121.87501259390288,7,4,Лукина Кира Юрьевна
9393,47,1.0,39.72029387091318,15,16,Борис Гордеевич Михеев
9394,1,1.0,40.072377076015776,9,1,Вышеслав Ермилович Щукин
9395,62,3.0,88.96187152714671,10,0,Полина Олеговна Фомичева
9396,30,1.0,42.457168900914304,10,23,Исаев Давыд Артурович
9397,23,2.0,63.13988214724717,19,2,Красильникова Нонна Игоревна
9398,6,2.0,66.06187599624127,9,0,Рожков Капитон Геннадиевич
9399,36,2.0,39.91674410296473,3,0,Виктория Архиповна Шарова
9400,0,1.0,32.96787151605726,5,8,Светлана Степановна Фомичева
9401,53,1.0,40.90093289094765,3,3,Макаров Гостомысл Федосеевич
9402,184,2.0,49.228250818775294,12,10,Галина Яковлевна Крылова
9403,27,2.0,66.49532427161627,5,0,Журавлев Иосиф Феликсович
9404,23,1.0,41.12502441727132,1,0,Геннадий Фадеевич Суворов
9405,66,1.0,29.040590158941043,6,7,Лука Арсеньевич Мухин
9406,58,2.0,67.52105368676048,3,5,Раиса Дмитриевна Сидорова
9407,33,1.0,33.2701357488681,4,10,Прохоров Клавдий Даниилович
9408,120,1.0,50.62104535325663,9,11,София Львовна Гордеева
9409,9,3.0,75.33797005740807,10,4,тов. Марков Федор Венедиктович
9410,62,1.0,36.050946467099,21,0,тов. Петухова Элеонора Ждановна
9411,45,3.0,78.19841555735385,4,2,Владислав Ильич Жданов
9412,138,1.0,24.769704684479304,5,2,Мокей Феодосьевич Волков
9413,8,1.0,39.67351187868039,12,5,Константинова Галина Тимуровна
9414,68,3.0,68.25531884104448,10,5,Громов Потап Брониславович
9415,61,3.0,64.14371159020266,7,9,Колобова Милица Рубеновна
9416,53,3.0,77.41364294803941,4,10,Леонтий Филатович Зуев
9417,23,1.0,35.585538491189936,6,0,Вадим Антонович Яковлев
9418,75,3.0,78.93106921008102,5,5,Сергеева Майя Мироновна
9419,1,1.0,40.17186158150388,4,1,Мельникова Таисия Афанасьевна
9420,107,3.0,57.01580290434352,3,3,Юлия Тимуровна Блохина
9421,1,1.0,42.62847031762952,7,1,Вероника Вячеславовна Анисимова
9422,75,1.0,34.539033034207385,4,0,Евфросиния Олеговна Гурьева
9423,46,3.0,59.72490803040152,2,5,Самсонов Вячеслав Захарьевич
9424,37,2.0,46.31396373018703,5,5,Вышеслав Ефимьевич Лебедев
9425,9,3.0,83.13520891893835,4,4,Молчанов Август Евстигнеевич
9426,68,2.0,56.49425487666757,6,4,Дементьева Наина Григорьевна
9427,39,3.0,77.0401399287289,18,2,Велимир Яковлевич Овчинников
9428,89,3.0,80.20276617835273,7,1,Фомина Лариса Васильевна
9429,1,1.0,43.456468904891246,8,1,Регина Валериевна Панфилова
9430,148,1.0,31.17250355945645,5,10,Якушева Олимпиада Степановна
9431,83,1.0,34.03057540750677,2,4,Ольга Рудольфовна Князева
9432,46,5.0,147.70930202776057,6,5,Князева Евфросиния Захаровна
9433,128,2.0,51.88427889914521,9,8,Богданов Тимур Эдгарович
9434,1,1.0,47.2935958269101,26,1,Федосеева Феврония Леонидовна
9435,152,2.0,38.85806344149896,3,5,Козлова Галина Аркадьевна
9436,8,1.0,32.726125177153826,9,5,Королева Любовь Вадимовна
9437,1,1.0,38.19706145719816,14,1,Максимильян Демьянович Кириллов
9438,47,3.0,82.01145040041747,6,1,Тит Валерианович Яковлев
9439,123,3.0,96.2829418803164,18,4,Ипатий Елизарович Орлов
9440,118,1.0,46.57263395779217,11,7,Яковлев Орест Ефстафьевич
9441,46,2.0,46.63444279256678,4,1,Тамара Вячеславовна Сафонова
9442,29,1.0,34.15843658391039,3,0,Капустин Авксентий Алексеевич
9443,45,1.0,40.3891016321694,4,3,Евдокия Артемовна Пестова
9444,57,2.0,47.192266615317465,3,4,София Вячеславовна Панфилова
9445,23,2.0,63.36620727720785,6,2,Шаров Семен Васильевич
9446,85,2.0,58.12161915269323,8,7,Рыбакова Акулина Алексеевна
9447,20,1.0,41.48516465728277,12,5,Валерия Оскаровна Суханова
9448,23,2.0,55.521797407031706,3,0,Митофан Дмитриевич Вишняков
9449,39,2.0,54.80143486077884,7,2,Лора Захаровна Савина
9450,8,1.0,42.33094763460174,6,5,Исидор Матвеевич Белоусов
9451,2,3.0,61.17253288965152,2,6,Фролова Акулина Юрьевна
9452,6,1.0,42.11313123291739,11,0,Ангелина Робертовна Ситникова
9453,150,2.0,37.553212468020526,2,0,Брагина Дарья Богдановна
9454,21,3.0,77.95519679680162,9,5,Виноградов Порфирий Венедиктович
9455,36,2.0,58.40700982758665,7,0,Копылова Нонна Архиповна
9456,167,3.0,77.11936514280767,3,3,Петрова Прасковья Алексеевна
9457,94,3.0,60.4314488663852,4,0,Надежда Ждановна Евдокимова
9458,23,3.0,70.74063818073601,4,0,Демид Елисеевич Кириллов
9459,0,2.0,57.42591139979248,11,8,Трофимова Светлана Харитоновна
9460,96,3.0,78.43826453153252,3,4,Яковлев Аверкий Харитонович
9461,57,2.0,48.74958758615943,6,4,Алевтина Константиновна Рябова
9462,34,2.0,58.0995659759784,22,11,Авдеева Марфа Феликсовна
9463,27,1.0,35.86105699575148,7,0,Никанор Юльевич Мамонтов
9464,8,2.0,59.80911687657965,15,5,Куликова Антонина Феликсовна
9465,58,1.0,46.458642901219726,9,5,Панкрат Авдеевич Тихонов
9466,30,1.0,40.283930033594274,8,23,Егор Викентьевич Тарасов
9467,122,1.0,37.49759752352842,3,8,Анатолий Аверьянович Баранов
9468,30,1.0,47.34712074689908,21,23,Сорокина Прасковья Руслановна
9469,1,3.0,87.20062463308382,21,1,Лебедева Анастасия Викторовна
9470,8,3.0,80.63676468451592,6,5,Гремислав Фёдорович Тетерин
9471,61,2.0,55.0190350251042,13,9,Флорентин Аверьянович Евдокимов
9472,58,3.0,61.86409726589309,5,7,г-жа Ковалева Раиса Макаровна
9473,142,1.0,42.08358352214357,12,0,Вероника Павловна Ларионова
9474,23,2.0,68.98344699602355,1,0,Марина Семеновна Филиппова
9475,101,2.0,58.21805319927534,2,2,София Антоновна Суворова
9476,23,1.0,29.2895441575246,3,0,Федот Власович Васильев
9477,74,1.0,30.063247521417228,6,6,тов. Гурьева Мария Макаровна
9478,8,2.0,49.50851434558696,6,4,Лапин Владислав Александрович
9479,27,2.0,58.4608935819749,16,1,Богдан Дмитриевич Зайцев
9480,13,1.0,37.00011640274788,14,15,Иванов Митофан Артёмович
9481,78,3.0,78.50300268726596,9,2,Лариса Львовна Фролова
9482,139,3.0,77.14427343031413,4,0,Кулагин Мир Измаилович
9483,30,1.0,38.35792512834972,9,23,Элеонора Станиславовна Мухина
9484,54,2.0,78.06111574650026,10,6,Архип Богданович Лазарев
9485,23,1.0,47.34730550545917,7,0,Некрасова Маргарита Георгиевна
9486,6,2.0,54.80623516372316,18,0,Кир Анисимович Панов
9487,19,2.0,61.03004139175594,17,9,Гаврилова Антонина Вениаминовна
9488,59,3.0,85.2890944336932,13,6,Устин Демьянович Ильин
9489,90,2.0,47.01618713350921,5,2,Елисей Вилорович Доронин
9490,8,2.0,56.62792234926596,3,5,Карп Васильевич Жуков
9491,50,2.0,39.90231693330135,3,19,Щукин Христофор Давыдович
9492,1,3.0,81.22738910753306,14,1,Агафья Ниловна Гусева
9493,74,2.0,44.829835980725775,4,6,Федосий Германович Туров
9494,27,2.0,59.77445191923034,9,0,Зимин Вышеслав Борисович
9495,27,1.0,62.43572009702079,3,0,Костина Ирина Степановна
